2026-05-14 09:28:05.149 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:30:54.648 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:30:54.667 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:30:55.000 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:30:56.028 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:30:57.024 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:30:57.664 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:30:57.665 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:30:58.034 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:30:59.046 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:00.041 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:00.697 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:00.698 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:01.052 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:02.056 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:03.067 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:03.721 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:03.722 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:04.079 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:05.098 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:06.130 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:06.759 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:06.759 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:07.157 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:08.177 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:09.191 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:09.792 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:09.794 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:10.199 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:11.205 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:12.224 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:12.810 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:12.812 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:13.229 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:14.237 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:15.260 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:15.849 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:15.851 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:16.286 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:17.305 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:18.305 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:18.882 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:18.884 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:19.318 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:20.340 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:21.344 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:21.933 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:21.934 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:22.354 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:23.366 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:24.373 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:24.948 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:24.949 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:25.369 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:26.399 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:27.421 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:27.958 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:27.962 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:28.446 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:29.468 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:30.491 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:30.998 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:30.999 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:31.511 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:32.533 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:33.544 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:34.016 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:34.016 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:34.551 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:35.570 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:36.581 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:37.045 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:37.046 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:37.602 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:38.609 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:39.635 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:40.049 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:40.055 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:40.648 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:41.659 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:42.682 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:43.077 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:43.077 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:43.682 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:44.698 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:45.708 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:46.102 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:46.104 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:46.734 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:47.767 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:48.785 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:49.123 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:49.124 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:49.795 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:50.814 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:51.829 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:52.146 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:52.147 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:52.852 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:53.864 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:54.876 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:55.194 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:55.197 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:55.890 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:56.916 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:57.943 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:58.226 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:58.228 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:31:58.950 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:31:59.946 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:00.961 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:01.266 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:01.267 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:01.974 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:02.993 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:04.011 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:04.295 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:04.296 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:05.032 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:06.026 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:07.037 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:07.324 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:07.325 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:08.051 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:09.061 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:10.097 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:10.329 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:10.334 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:11.112 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:12.135 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:13.153 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:13.332 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:13.349 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:14.159 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:15.178 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:16.202 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:16.367 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:16.368 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:17.237 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:18.252 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:19.257 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:19.372 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:19.373 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:20.273 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:21.288 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:22.302 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:22.387 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:22.388 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:23.310 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:24.318 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:25.328 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:25.394 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:25.399 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:26.323 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:27.347 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:28.372 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:28.446 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:28.447 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:29.391 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:30.399 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:31.411 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 09:32:31.482 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 09:32:31.483 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
